epoch,train_folds,test_folds,phase,loss,accuracy,precision,recall,f1
12,"[1, 2, 3, 4]",[0],train,1.0023919168640585,"tensor(0.7521, dtype=torch.float64)",0.7595880059861359,0.7521008403361344,0.75251560872883
12,"[1, 2, 3, 4]",[0],test,0.969760485624863,"tensor(0.7627, dtype=torch.float64)",0.7574257202811348,0.7542087542087542,0.7531896732058936
12,"[0, 2, 3, 4]",[1],train,1.0122902708605301,"tensor(0.7397, dtype=torch.float64)",0.7485561270685238,0.7396694214876033,0.7375198322317149
12,"[0, 2, 3, 4]",[1],test,0.9338382027365945,"tensor(0.8727, dtype=torch.float64)",0.7705806739282959,0.7643097643097643,0.7624701917099578
12,"[0, 1, 3, 4]",[2],train,0.9958536736508633,"tensor(0.7532, dtype=torch.float64)",0.7577639081015012,0.7531914893617021,0.745524042613663
12,"[0, 1, 3, 4]",[2],test,0.9805464052384899,"tensor(0.7903, dtype=torch.float64)",0.773138048797078,0.7609427609427609,0.7508448797875269
12,"[0, 1, 2, 4]",[3],train,0.9875491288463765,"tensor(0.7613, dtype=torch.float64)",0.7661817997132088,0.7613168724279835,0.7544801277128562
12,"[0, 1, 2, 4]",[3],test,0.9776921316429421,"tensor(0.7778, dtype=torch.float64)",0.7769042961137823,0.7643097643097643,0.7584797469645955
12,"[0, 1, 2, 3]",[4],train,0.9724667404008949,"tensor(0.7870, dtype=torch.float64)",0.8085616979869853,0.7869565217391304,0.7837020927781588
12,"[0, 1, 2, 3]",[4],test,0.9992603970997369,"tensor(0.7313, dtype=torch.float64)",0.7892628992628993,0.7744107744107744,0.7711260176382614
